frame,points,total,diff
1448,25,33,8
1449,25,33,8
1450,25,33,8
1451,24,33,9
1452,24,33,9
1453,24,33,9
1454,24,33,9
1455,25,33,8
1456,25,33,8
1457,25,33,8
1458,25,33,8
1459,25,33,8
1460,25,33,8
1461,25,33,8
1462,25,33,8
1463,25,33,8
1464,25,33,8
1465,24,33,9
1466,24,33,9
1467,24,33,9
1468,24,33,9
1469,25,33,8
1470,24,33,9
1471,25,33,8
1472,24,33,9
1473,24,33,9
1474,25,33,8
1475,24,33,9
1476,25,33,8
1477,24,33,9
1478,25,33,8
1479,24,33,9
1480,25,33,8
1481,25,33,8
1482,25,33,8
1483,24,33,9
1484,25,33,8
1485,25,33,8
1486,25,33,8
1487,25,33,8
1488,25,33,8
1489,25,33,8
1490,25,33,8
1491,25,33,8
1492,25,33,8
1493,24,33,9
1494,25,33,8
1495,25,33,8
1496,25,33,8
1497,25,33,8
1498,24,33,9
1499,24,33,9
1500,24,33,9
1501,24,33,9
1502,24,33,9
1503,25,33,8
1504,25,33,8
1505,25,33,8
1506,24,33,9
1507,25,33,8
1508,24,33,9
1509,24,33,9
1510,25,33,8
1511,24,33,9
1512,24,33,9
1513,24,33,9
1514,24,33,9
1515,24,33,9
1516,25,33,8
1517,24,33,9
1518,24,33,9
1519,24,33,9
1520,25,33,8
1521,25,33,8
1522,25,33,8
1523,25,33,8
1524,24,33,9
1525,25,33,8
1526,25,33,8
1527,24,33,9
1528,25,33,8
1529,25,33,8
1530,24,33,9
1531,24,33,9
1532,24,33,9
1533,25,33,8
1534,24,33,9
1535,25,33,8
1536,25,33,8
1537,24,33,9
1538,25,33,8
1539,24,33,9
1540,25,33,8
1541,25,33,8
1542,25,33,8
